Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
10:31:23,VTNR,SS,1.98,1400,CPGO,,100467,Short,Q210518010961,
10:31:23,VTNR,SS,1.98,200,CPGO,,100467,Short,Q210518010961,
10:31:23,VTNR,SS,1.98,200,CPGO,,100467,Short,Q210518010961,
10:31:23,VTNR,SS,1.9806,100,CPGO,,100467,Short,Q210518010961,
10:31:23,VTNR,SS,1.98,100,CPGO,,100467,Short,Q210518010961,
12:48:09,SNMP,SS,1.1106,35,CPGO,,100467,Short,Q210518018069,
09:33:23,AGEN,B,4.0097,900,CPGO,,100467,Margin,Q210518002682,
09:33:23,AGEN,B,4.01,100,CPGO,,100467,Margin,Q210518002682,
09:32:22,ULBI,B,11.2,400,CPGO,,100467,Margin,Q210518002334,
09:32:22,ULBI,B,11.2,100,CPGO,,100467,Margin,Q210518002334,
12:47:16,SNMP,SS,1.135,1,CPGO,,100467,Short,Q210518017978,
09:40:28,SNMP,SS,1.08,800,CPGO,,100467,Short,Q210518004301,
09:47:57,ONTX,S,0.823,700,CPGO,,100467,Margin,Q210518005718,
09:47:57,ONTX,S,0.823,300,CPGO,,100467,Margin,Q210518005718,
10:28:57,VNTR,B,4.63,1000,CPGO,,100467,Margin,Q210518010701,
10:28:57,VTNR,B,1.99,100,CPGO,,100467,Margin,Q210518010700,
10:28:57,VTNR,B,1.99,100,CPGO,,100467,Margin,Q210518010700,
10:28:57,VTNR,B,1.98,500,CPGO,,100467,Margin,Q210518010700,
10:28:57,VTNR,B,1.98,200,CPGO,,100467,Margin,Q210518010700,
10:28:57,VTNR,B,1.98,200,CPGO,,100467,Margin,Q210518010700,
10:28:57,VTNR,B,1.99,600,CPGO,,100467,Margin,Q210518010700,
10:28:57,VTNR,B,1.98,300,CPGO,,100467,Margin,Q210518010700,
10:28:51,SNMP,B,1.2197,750,CPGO,,100467,Margin,Q210518010691,
10:28:51,SNMP,B,1.2197,50,CPGO,,100467,Margin,Q210518010691,
10:28:51,SNMP,B,1.2197,1000,CPGO,,100467,Margin,Q210518010691,
10:28:51,SNMP,B,1.2197,2000,CPGO,,100467,Margin,Q210518010691,
10:28:51,SNMP,B,1.2197,100,CPGO,,100467,Margin,Q210518010691,
10:28:51,SNMP,B,1.2197,100,CPGO,,100467,Margin,Q210518010691,
12:43:12,SNMP,SS,1.1401,100,CPGO,,100467,Short,Q210518017919,
09:37:00,ULBI,S,10.7503,181,CPGO,,100467,Margin,Q210518003510,
09:37:00,ULBI,S,10.7503,54,CPGO,,100467,Margin,Q210518003510,
09:37:00,ULBI,S,10.7503,65,CPGO,,100467,Margin,Q210518003510,
09:37:00,ULBI,S,10.7603,200,CPGO,,100467,Margin,Q210518003510,
09:36:58,AGEN,SS,3.9203,900,CPGO,,100467,Short,Q210518003499,
09:36:58,AGEN,SS,3.92,100,CPGO,,100467,Short,Q210518003499,
09:46:55,VTNR,SS,1.9403,1000,CPGO,,100467,Short,Q210518005551,
12:42:45,SNMP,SS,1.1401,100,CPGO,,100467,Short,Q210518017905,
09:55:08,ONTX,SS,0.798,700,CPGO,,100467,Short,Q210518006766,
09:55:08,ONTX,SS,0.798,300,CPGO,,100467,Short,Q210518006766,
09:36:42,AGEN,S,3.9203,900,CPGO,,100467,Margin,Q210518003427,
09:36:42,AGEN,S,3.92,100,CPGO,,100467,Margin,Q210518003427,
10:04:41,SNMP,SS,1.11,575,CPGO,,100467,Short,Q210518008001,
09:46:43,VNTR,SS,4.6003,400,CPGO,,100467,Short,Q210518005509,
09:46:43,VNTR,SS,4.6003,100,CPGO,,100467,Short,Q210518005509,
09:46:43,VNTR,SS,4.6,100,CPGO,,100467,Short,Q210518005509,
09:46:43,VNTR,SS,4.61,400,CPGO,,100467,Short,Q210518005509,
09:54:54,ONTX,SS,0.7984,100,CPGO,,100467,Short,Q210518006732,
09:54:54,ONTX,SS,0.7984,1000,CPGO,,100467,Short,Q210518006732,
09:54:54,ONTX,SS,0.7984,152,CPGO,,100467,Short,Q210518006732,
09:54:54,ONTX,SS,0.7984,648,CPGO,,100467,Short,Q210518006732,
09:54:54,ONTX,SS,0.7984,100,CPGO,,100467,Short,Q210518006732,
12:59:16,AGEN,SS,4.1403,400,CPGO,,100467,Short,Q210518018439,
12:59:16,AGEN,SS,4.1403,100,CPGO,,100467,Short,Q210518018439,
12:59:16,AGEN,SS,4.1403,240,CPGO,,100467,Short,Q210518018439,
12:59:16,AGEN,SS,4.1403,200,CPGO,,100467,Short,Q210518018439,
12:59:16,AGEN,SS,4.1403,100,CPGO,,100467,Short,Q210518018439,
12:59:16,AGEN,SS,4.1403,100,CPGO,,100467,Short,Q210518018439,
12:59:15,AGEN,SS,4.1403,160,CPGO,,100467,Short,Q210518018439,
12:59:15,AGEN,SS,4.14,700,CPGO,,100467,Short,Q210518018439,
12:59:12,AGEN,SS,4.1403,151,CPGO,,100467,Short,Q210518018436,
12:59:12,AGEN,SS,4.1403,100,CPGO,,100467,Short,Q210518018436,
12:59:12,AGEN,SS,4.1403,49,CPGO,,100467,Short,Q210518018436,
12:59:12,AGEN,SS,4.14,700,CPGO,,100467,Short,Q210518018436,
10:27:07,ONTX,B,0.7797,300,CPGO,,100467,Margin,Q210518010527,
10:27:07,ONTX,B,0.7798,900,CPGO,,100467,Margin,Q210518010527,
09:36:23,ONTX,B,0.844,1000,CPGO,,100467,Margin,Q210518003356,
10:27:07,ONTX,B,0.78,600,CPGO,,100467,Margin,Q210518010527,
10:27:07,ONTX,B,0.78,1000,CPGO,,100467,Margin,Q210518010527,
10:27:07,ONTX,B,0.78,1200,CPGO,,100467,Margin,Q210518010527,
10:27:07,ONTX,B,0.78,1000,CPGO,,100467,Margin,Q210518010527,
10:04:22,SNMP,SS,1.105,25,CPGO,,100467,Short,Q210518008001,
09:54:41,ONTX,SS,0.7962,824,CPGO,,100467,Short,Q210518006693,
09:54:41,ONTX,SS,0.7962,176,CPGO,,100467,Short,Q210518006693,
12:57:27,MITO,B,1.41,443,CPGO,,100467,Margin,Q210518018384,
12:57:27,MITO,B,1.41,200,CPGO,,100467,Margin,Q210518018384,
12:57:27,MITO,B,1.41,157,CPGO,,100467,Margin,Q210518018384,
12:57:27,MITO,B,1.41,400,CPGO,,100467,Margin,Q210518018384,
12:57:27,MITO,B,1.41,500,CPGO,,100467,Margin,Q210518018384,
12:57:27,MITO,B,1.41,300,CPGO,,100467,Margin,Q210518018384,
09:42:30,MITO,S,1.4803,1000,CPGO,,100467,Margin,Q210518004681,
13:13:33,SNMP,B,1.1197,289,CPGO,,100467,Margin,Q210518018884,
13:13:33,SNMP,B,1.1197,111,CPGO,,100467,Margin,Q210518018884,
13:13:33,SNMP,B,1.1197,100,CPGO,,100467,Margin,Q210518018884,
13:13:33,SNMP,B,1.1197,500,CPGO,,100467,Margin,Q210518018884,
13:13:32,AGEN,B,4.1797,4000,CPGO,,100467,Margin,Q210518018882,
13:13:26,SNMP,SS,1.1102,1000,CPGO,,100467,Short,Q210518018879,
10:03:35,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518008001,
12:55:30,MITO,SS,1.4,43,CPGO,,100467,Short,Q210518018316,
10:03:35,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518008001,
12:55:30,MITO,SS,1.4,57,CPGO,,100467,Short,Q210518018316,
12:55:30,MITO,SS,1.4,100,CPGO,,100467,Short,Q210518018316,
10:03:35,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518008001,
12:55:30,MITO,SS,1.4,100,CPGO,,100467,Short,Q210518018316,
10:03:35,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518008001,
12:55:30,MITO,SS,1.4,100,CPGO,,100467,Short,Q210518018316,
12:55:30,MITO,SS,1.4,300,CPGO,,100467,Short,Q210518018316,
12:55:30,MITO,SS,1.4,300,CPGO,,100467,Short,Q210518018316,
09:52:49,AGEN,B,4.2397,2000,CPGO,,100467,Margin,Q210518006381,
12:55:04,MITO,SS,1.4,1000,CPGO,,100467,Short,Q210518018300,
10:03:13,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518007938,
10:03:13,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518007938,
10:03:13,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518007938,
10:03:13,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518007938,
10:03:13,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518007938,
10:03:13,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518007938,
10:03:13,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518007938,
10:03:13,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518007938,
10:03:13,SNMP,SS,1.1006,100,CPGO,,100467,Short,Q210518007938,
