Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
09:36:09,CEI,B,2.96,2,CPGO,,100467,Margin,Q210928002005,
10:21:27,LOGI,B,89.0594,100,CPGO,,100467,Margin,Q210928005087,
10:21:27,LOGI,B,89.0594,100,CPGO,,100467,Margin,Q210928005087,
10:21:27,LOGI,B,89.05,100,CPGO,,100467,Margin,Q210928005087,
10:21:27,LOGI,B,89.08,100,CPGO,,100467,Margin,Q210928005087,
10:21:27,LOGI,B,89.06,300,CPGO,,100467,Margin,Q210928005087,
10:21:27,LOGI,B,89.05,300,CPGO,,100467,Margin,Q210928005087,
10:11:37,NIO,B,35.6794,100,CPGO,,100467,Margin,Q210928004561,
10:11:37,NIO,B,35.6794,100,CPGO,,100467,Margin,Q210928004561,
10:11:37,NIO,B,35.6794,100,CPGO,,100467,Margin,Q210928004561,
10:11:37,NIO,B,35.6794,100,CPGO,,100467,Margin,Q210928004561,
09:38:25,ZIVO,B,4.84,2,CPGO,,100467,Margin,Q210928002187,
10:29:45,LICY,SS,10.95,100,CPGO,,100467,Short,Q210928005537,
10:29:45,LICY,SS,10.95,500,CPGO,,100467,Short,Q210928005537,
10:29:45,LICY,SS,10.95,40,CPGO,,100467,Short,Q210928005537,
10:29:45,LICY,SS,10.95,100,CPGO,,100467,Short,Q210928005537,
10:29:45,LICY,SS,10.95,10,CPGO,,100467,Short,Q210928005537,
10:29:45,LICY,SS,10.95,50,CPGO,,100467,Short,Q210928005537,
10:29:45,LICY,SS,10.95,100,CPGO,,100467,Short,Q210928005537,
10:29:45,LICY,SS,10.95,100,CPGO,,100467,Short,Q210928005537,
10:29:31,LICY,SS,11.01,20,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,10,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,84,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,7,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,100,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,5,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,5,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,40,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,200,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,49,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,50,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,100,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.01,100,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.0106,100,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.0106,100,CPGO,,100467,Short,Q210928005533,
10:29:31,LICY,SS,11.0106,30,CPGO,,100467,Short,Q210928005533,
10:02:05,FCEL,SS,7.35,100,CPGO,,100467,Short,Q210928004049,
10:09:14,FRSH,B,42.13,10,CPGO,,100467,Margin,Q210928004446,
10:09:03,NIO,SS,35.5503,200,CPGO,,100467,Short,Q210928004428,
10:09:00,NIO,SS,35.5506,100,CPGO,,100467,Short,Q210928004423,
09:54:04,QS,SS,25.11,100,CPGO,,100467,Short,Q210928003498,
10:08:40,NIO,SS,35.65,100,CPGO,,100467,Short,Q210928004409,
10:00:34,FRSH,SS,41.506,10,CPGO,,100467,Short,Q210928003966,
09:44:46,CEI,S,3.0602,2,CPGO,,100467,Margin,Q210928002751,
10:27:47,ZIM,B,52.0399,200,CPGO,,100467,Margin,Q210928005453,
