Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
09:35:34,APA,B,24.5194,8,CPGO,,100467,Margin,Q211011001576,
09:36:17,CCXI,B,38.03,4,CPGO,,100467,Margin,Q211011001649,
09:37:13,CCXI,S,39.27,4,CPGO,,100467,Margin,Q211011001749,
09:37:21,APA,S,24.73,8,CPGO,,100467,Margin,Q211011001761,
09:43:34,CCXI,B,39.8597,4,CPGO,,100467,Margin,Q211011002277,
09:44:14,CCXI,S,40.1801,4,CPGO,,100467,Margin,Q211011002336,
10:05:02,PTGX,B,36.7495,8,CPGO,,100467,Margin,Q211011003733,
10:05:32,CCXI,B,40.3394,8,CPGO,,100467,Margin,Q211011003762,
10:07:03,CCXI,S,40.59,8,CPGO,,100467,Margin,Q211011003836,
10:09:00,PTGX,S,35.9306,1,CPGO,,100467,Margin,Q211011003896,
10:09:00,PTGX,S,35.9306,7,CPGO,,100467,Margin,Q211011003896,
