Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
10:15:15,ONTX,SS,0.8428,1000,CPGO,,100467,Short,Q210519008473,
10:15:06,ONTX,SS,0.8412,1000,CPGO,,100467,Short,Q210519008454,
10:14:31,CRIS,B,15,100,CPGO,,100467,Margin,Q210519008402,
10:19:21,AGEN,B,4.0497,500,CPGO,,100467,Margin,Q210519008928,
10:19:21,AGEN,B,4.05,100,CPGO,,100467,Margin,Q210519008928,
10:19:21,AGEN,B,4.05,400,CPGO,,100467,Margin,Q210519008928,
11:56:56,SMMT,SS,6.97,490,CPGO,,100467,Short,Q210519015383,
11:56:56,SMMT,SS,6.97,17,CPGO,,100467,Short,Q210519015383,
11:56:56,SMMT,SS,6.97,100,CPGO,,100467,Short,Q210519015383,
11:56:55,SMMT,SS,6.9702,293,CPGO,,100467,Short,Q210519015383,
10:09:26,AGEN,B,3.9697,1600,CPGO,,100467,Margin,Q210519007842,
10:09:26,AGEN,B,3.9697,100,CPGO,,100467,Margin,Q210519007842,
10:09:26,AGEN,B,3.9697,100,CPGO,,100467,Margin,Q210519007842,
10:09:26,AGEN,B,3.97,100,CPGO,,100467,Margin,Q210519007842,
10:09:26,AGEN,B,3.97,100,CPGO,,100467,Margin,Q210519007842,
09:36:49,CRIS,SS,14.92,100,CPGO,,100467,Short,Q210519003041,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:10:33,ONTX,B,0.8438,2000,CPGO,,100467,Margin,Q210519013160,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
11:56:14,NERV,B,3.2197,200,CPGO,,100467,Margin,Q210519015339,
13:54:51,CRIS,B,14.9597,98,CPGO,,100467,Margin,Q210519019514,
13:54:51,CRIS,B,14.9597,2,CPGO,,100467,Margin,Q210519019514,
11:36:35,NERV,SS,3.2303,1000,CPGO,,100467,Short,Q210519014489,
