Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
09:36:28,WKHS,S,14.8103,1,CPGO,,100467,Margin,Q210608005043,
11:03:36,CLOV,SS,19.5403,1,CPGO,,100467,Short,Q210608019154,
09:31:52,WKHS,B,15.3,1,CPGO,,100467,Margin,Q210608003379,
09:41:40,CLOV,SS,16.78,1,CPGO,,100467,Short,Q210608006410,
09:39:31,CLOV,S,17.0603,1,CPGO,,100467,Margin,Q210608005809,
10:30:00,CLOV,S,20.75,2,CPGO,,100467,Margin,Q210608014900,
09:34:12,CLOV,B,17.2,1,CPGO,,100467,Margin,Q210608004287,
12:01:33,CLOV,S,19.41,1,CPGO,,100467,Margin,Q210608023777,
10:26:27,CLOV,B,19.8997,1,CPGO,,100467,Margin,Q210608014405,
09:38:55,WKHS,B,14.82,1,CPGO,,100467,Margin,Q210608005662,
10:14:59,CLOV,B,19.1997,1,CPGO,,100467,Margin,Q210608012793,
11:56:51,CLOV,B,19.2297,1,CPGO,,100467,Margin,Q210608023537,
11:11:38,WKHS,SS,16.22,1,CPGO,,100467,Short,Q210608019924,
09:41:07,WKHS,SS,14.85,1,CPGO,,100467,Short,Q210608006123,
11:15:52,WKHS,B,15.8597,1,CPGO,,100467,Margin,Q210608020521,
11:12:35,CLOV,SS,17.93,1,CPGO,,100467,Short,Q210608020057,
09:33:37,WKHS,B,15.0097,1,CPGO,,100467,Margin,Q210608004080,
09:45:25,CLOV,B,17.1997,1,CPGO,,100467,Margin,Q210608007388,
11:08:46,WKHS,B,16.43,1,CPGO,,100467,Margin,Q210608019604,
11:05:36,CLOV,B,19.0797,1,CPGO,,100467,Margin,Q210608019398,
09:33:06,WKHS,S,14.8,1,CPGO,,100467,Margin,Q210608003926,
11:15:23,CLOV,B,17.9997,1,CPGO,,100467,Margin,Q210608020476,
09:36:32,WKHS,SS,14.81,1,CPGO,,100467,Short,Q210608005057,
09:43:07,WKHS,B,15.2297,1,CPGO,,100467,Margin,Q210608006884,
11:01:01,WKHS,SS,16.1903,1,CPGO,,100467,Short,Q210608018885,
