Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
09:40:36,AHT,SS,3.2303,172,CPGO,,100467,Short,Q210503004078,
09:40:36,AHT,SS,3.2303,100,CPGO,,100467,Short,Q210503004078,
09:40:36,AHT,SS,3.2303,3,CPGO,,100467,Short,Q210503004078,
09:40:36,AHT,SS,3.2303,300,CPGO,,100467,Short,Q210503004078,
09:40:36,AHT,SS,3.2303,200,CPGO,,100467,Short,Q210503004078,
09:40:36,AHT,SS,3.2303,200,CPGO,,100467,Short,Q210503004078,
09:40:36,AHT,SS,3.2303,25,CPGO,,100467,Short,Q210503004078,
09:33:28,VXRT,SS,10.4603,500,CPGO,,100467,Short,Q210503002735,
12:30:09,OCGN,B,15.8297,1000,CPGO,,100467,Margin,Q210503016212,
11:21:54,AHT,SS,3.2003,100,CPGO,,100467,Short,Q210503013123,
11:21:54,AHT,SS,3.2003,100,CPGO,,100467,Short,Q210503013123,
11:21:54,AHT,SS,3.2003,100,CPGO,,100467,Short,Q210503013123,
11:21:54,AHT,SS,3.2003,100,CPGO,,100467,Short,Q210503013123,
11:21:54,AHT,SS,3.2,600,CPGO,,100467,Short,Q210503013123,
11:21:42,AHT,B,3.2097,700,CPGO,,100467,Margin,Q210503013119,
11:21:42,AHT,B,3.21,100,CPGO,,100467,Margin,Q210503013119,
11:21:42,AHT,B,3.21,200,CPGO,,100467,Margin,Q210503013119,
09:39:39,VXRT,SS,10.0003,100,CPGO,,100467,Short,Q210503003906,
09:39:39,VXRT,SS,10.0003,100,CPGO,,100467,Short,Q210503003906,
09:39:39,VXRT,SS,10.0003,100,CPGO,,100467,Short,Q210503003906,
09:39:39,VXRT,SS,10,100,CPGO,,100467,Short,Q210503003906,
09:39:39,VXRT,SS,10,100,CPGO,,100467,Short,Q210503003906,
11:20:50,AHT,SS,3.2003,1000,CPGO,,100467,Short,Q210503013074,
09:37:53,VXRT,B,10.0697,500,CPGO,,100467,Margin,Q210503003519,
11:54:28,OCGN,SS,15.1703,1000,CPGO,,100467,Short,Q210503014757,
09:32:05,OCGN,SS,14.2503,200,CPGO,,100467,Short,Q210503002435,
09:32:05,OCGN,SS,14.2503,100,CPGO,,100467,Short,Q210503002435,
09:32:05,OCGN,SS,14.2503,100,CPGO,,100467,Short,Q210503002435,
09:32:05,OCGN,SS,14.2503,100,CPGO,,100467,Short,Q210503002435,
11:08:06,AHT,SS,3.16,1000,CPGO,,100467,Short,Q210503012403,
09:36:44,OCGN,B,14.2497,100,CPGO,,100467,Margin,Q210503003313,
09:36:44,OCGN,B,14.2497,100,CPGO,,100467,Margin,Q210503003313,
09:36:44,OCGN,B,14.2497,100,CPGO,,100467,Margin,Q210503003313,
09:36:44,OCGN,B,14.2497,100,CPGO,,100467,Margin,Q210503003313,
09:36:44,OCGN,B,14.2397,100,CPGO,,100467,Margin,Q210503003313,
09:31:37,AHT,SS,3.0803,90,CPGO,,100467,Short,Q210503002319,
09:31:37,AHT,SS,3.08,410,CPGO,,100467,Short,Q210503002319,
09:31:27,RHE,S,10.2,603,CPGO,,100467,Margin,Q210503002234,
09:31:27,RHE,S,10.2,397,CPGO,,100467,Margin,Q210503002234,
11:18:49,AHT,B,3.2197,1000,CPGO,,100467,Margin,Q210503012975,
12:07:53,AHT,B,3.2697,2000,CPGO,,100467,Margin,Q210503015227,
09:46:24,VXRT,B,9.3997,400,CPGO,,100467,Margin,Q210503004928,
09:46:24,VXRT,B,9.4,100,CPGO,,100467,Margin,Q210503004928,
10:30:06,AHT,SS,3.0803,147,CPGO,,100467,Short,Q210503009975,
10:30:06,AHT,SS,3.0803,50,CPGO,,100467,Short,Q210503009975,
10:30:06,AHT,SS,3.0803,50,CPGO,,100467,Short,Q210503009975,
10:30:06,AHT,SS,3.0803,50,CPGO,,100467,Short,Q210503009975,
10:30:06,AHT,SS,3.0803,50,CPGO,,100467,Short,Q210503009975,
10:30:06,AHT,SS,3.0803,50,CPGO,,100467,Short,Q210503009975,
10:30:06,AHT,SS,3.0803,50,CPGO,,100467,Short,Q210503009975,
10:30:06,AHT,SS,3.0803,50,CPGO,,100467,Short,Q210503009975,
10:30:06,AHT,SS,3.0803,50,CPGO,,100467,Short,Q210503009975,
10:30:06,AHT,SS,3.0803,453,CPGO,,100467,Short,Q210503009975,
09:30:58,RHE,B,9.5,35,CPGO,,100467,Margin,Q210503002067,
09:30:58,RHE,B,9.5,165,CPGO,,100467,Margin,Q210503002067,
09:30:58,RHE,B,9.5,100,CPGO,,100467,Margin,Q210503002067,
09:30:58,RHE,B,9.5,243,CPGO,,100467,Margin,Q210503002067,
09:30:58,RHE,B,9.48,300,CPGO,,100467,Margin,Q210503002067,
09:30:58,RHE,B,9.4797,2,CPGO,,100467,Margin,Q210503002067,
09:30:58,RHE,B,9.4797,150,CPGO,,100467,Margin,Q210503002067,
09:30:58,RHE,B,9.4797,5,CPGO,,100467,Margin,Q210503002067,
09:42:01,AHT,B,3.3197,1000,CPGO,,100467,Margin,Q210503004261,
09:34:51,AHT,B,3.1997,120,CPGO,,100467,Margin,Q210503002963,
09:34:51,AHT,B,3.1997,200,CPGO,,100467,Margin,Q210503002963,
09:34:51,AHT,B,3.1997,100,CPGO,,100467,Margin,Q210503002963,
09:34:51,AHT,B,3.1997,80,CPGO,,100467,Margin,Q210503002963,
