Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
08:49:14,BLRX,B,5.27,350,CPGO,,100467,Margin,Q210504001582,
08:49:14,BLRX,B,5.27,300,CPGO,,100467,Margin,Q210504001582,
08:49:14,BLRX,B,5.27,100,CPGO,,100467,Margin,Q210504001582,
08:49:14,BLRX,B,5.27,150,CPGO,,100467,Margin,Q210504001582,
08:49:14,BLRX,B,5.27,100,CPGO,,100467,Margin,Q210504001582,
08:53:12,BLRX,B,5.06,300,CPGO,,100467,Margin,Q210504001658,
08:53:12,BLRX,B,5.06,100,CPGO,,100467,Margin,Q210504001658,
08:53:12,BLRX,B,5.06,200,CPGO,,100467,Margin,Q210504001658,
08:53:12,BLRX,B,5.06,3,CPGO,,100467,Margin,Q210504001658,
08:53:12,BLRX,B,5.06,197,CPGO,,100467,Margin,Q210504001658,
08:53:12,BLRX,B,5.06,200,CPGO,,100467,Margin,Q210504001658,
09:21:52,PSTV,B,3.05,1000,CPGO,,100467,Margin,Q210504002305,
09:34:12,BLRX,B,4.9897,1200,CPGO,,100467,Margin,Q210504003799,
09:34:12,BLRX,B,4.9897,800,CPGO,,100467,Margin,Q210504003799,
09:35:40,BLRX,S,4.95,100,CPGO,,100467,Margin,Q210504004255,
09:35:40,BLRX,S,4.9503,3900,CPGO,,100467,Margin,Q210504004255,
09:36:02,PSTV,S,3.3003,100,CPGO,,100467,Margin,Q210504004420,
09:36:02,PSTV,S,3.3003,100,CPGO,,100467,Margin,Q210504004420,
09:36:02,PSTV,S,3.3003,100,CPGO,,100467,Margin,Q210504004420,
09:36:02,PSTV,S,3.3003,100,CPGO,,100467,Margin,Q210504004420,
09:36:02,PSTV,S,3.3003,10,CPGO,,100467,Margin,Q210504004420,
09:36:02,PSTV,S,3.3003,94,CPGO,,100467,Margin,Q210504004420,
09:36:02,PSTV,S,3.31,200,CPGO,,100467,Margin,Q210504004420,
09:36:02,PSTV,S,3.3003,96,CPGO,,100467,Margin,Q210504004420,
09:36:02,PSTV,S,3.3103,100,CPGO,,100467,Margin,Q210504004420,
09:36:02,PSTV,S,3.3103,100,CPGO,,100467,Margin,Q210504004420,
09:37:16,BLRX,SS,5.2403,568,CPGO,,100467,Short,Q210504004750,
09:37:16,BLRX,SS,5.2403,97,CPGO,,100467,Short,Q210504004750,
09:37:16,BLRX,SS,5.2403,200,CPGO,,100467,Short,Q210504004750,
09:37:16,BLRX,SS,5.2403,100,CPGO,,100467,Short,Q210504004750,
09:37:16,BLRX,SS,5.2403,35,CPGO,,100467,Short,Q210504004750,
09:37:42,COCP,SS,1.6203,1000,CPGO,,100467,Short,Q210504004840,
09:38:58,BLRX,B,5.25,300,CPGO,,100467,Margin,Q210504005033,
09:38:58,BLRX,B,5.2497,700,CPGO,,100467,Margin,Q210504005033,
09:39:25,BLRX,SS,5.1403,83,CPGO,,100467,Short,Q210504005123,
09:39:25,BLRX,SS,5.1403,50,CPGO,,100467,Short,Q210504005123,
09:39:25,BLRX,SS,5.1403,867,CPGO,,100467,Short,Q210504005123,
09:40:27,BLRX,SS,4.98,100,CPGO,,100467,Short,Q210504005260,
09:40:27,BLRX,SS,4.9803,900,CPGO,,100467,Short,Q210504005260,
09:43:50,BTX,SS,60.0002,100,CPGO,,100467,Short,Q210504006332,
09:44:41,BLRX,B,5.35,1200,CPGO,,100467,Margin,Q210504006453,
09:44:41,BLRX,B,5.3497,50,CPGO,,100467,Margin,Q210504006453,
09:44:41,BLRX,B,5.35,400,CPGO,,100467,Margin,Q210504006453,
09:44:42,BLRX,B,5.3497,350,CPGO,,100467,Margin,Q210504006453,
09:49:06,PSTV,SS,3.0003,100,CPGO,,100467,Short,Q210504007232,
09:49:06,PSTV,SS,3.0003,108,CPGO,,100467,Short,Q210504007232,
09:49:06,PSTV,SS,3.0003,192,CPGO,,100467,Short,Q210504007232,
09:49:06,PSTV,SS,3.0003,100,CPGO,,100467,Short,Q210504007232,
09:49:06,PSTV,SS,3.0003,100,CPGO,,100467,Short,Q210504007232,
09:49:06,PSTV,SS,3.0003,100,CPGO,,100467,Short,Q210504007232,
09:49:06,PSTV,SS,3.0003,100,CPGO,,100467,Short,Q210504007232,
09:49:06,PSTV,SS,3.0003,100,CPGO,,100467,Short,Q210504007232,
09:49:06,PSTV,SS,3.0003,100,CPGO,,100467,Short,Q210504007232,
09:50:22,BTX,B,57.5,100,CPGO,,100467,Margin,Q210504007496,
09:52:41,BTX,SS,54.4802,100,CPGO,,100467,Short,Q210504008056,
09:55:03,COCP,B,1.63,1000,CPGO,,100467,Margin,Q210504008560,
09:56:43,BTX,B,55.93,100,CPGO,,100467,Margin,Q210504008853,
09:57:07,COCP,SS,1.7,623,CPGO,,100467,Short,Q210504008921,
09:57:07,COCP,SS,1.7,300,CPGO,,100467,Short,Q210504008921,
09:57:08,COCP,SS,1.7,77,CPGO,,100467,Short,Q210504008921,
09:58:06,PSTV,B,2.72,100,CPGO,,100467,Margin,Q210504009106,
09:58:07,PSTV,B,2.7197,400,CPGO,,100467,Margin,Q210504009106,
09:58:07,PSTV,B,2.7197,500,CPGO,,100467,Margin,Q210504009106,
10:00:13,PRPO,SS,7.6903,300,CPGO,,100467,Short,Q210504009453,
10:00:13,PRPO,SS,7.6903,100,CPGO,,100467,Short,Q210504009453,
10:00:13,PRPO,SS,7.6903,100,CPGO,,100467,Short,Q210504009453,
10:00:27,PRPO,SS,7.24,200,CPGO,,100467,Short,Q210504009545,
10:00:27,PRPO,SS,7.2303,100,CPGO,,100467,Short,Q210504009545,
10:00:27,PRPO,SS,7.2303,100,CPGO,,100467,Short,Q210504009545,
10:00:27,PRPO,SS,7.2303,100,CPGO,,100467,Short,Q210504009545,
10:02:18,COCP,B,1.85,1000,CPGO,,100467,Margin,Q210504009946,
10:02:35,PRPO,B,7.21,197,CPGO,,100467,Margin,Q210504010003,
10:02:35,PRPO,B,7.21,100,CPGO,,100467,Margin,Q210504010003,
10:02:35,PRPO,B,7.21,3,CPGO,,100467,Margin,Q210504010003,
10:02:35,PRPO,B,7.21,100,CPGO,,100467,Margin,Q210504010003,
10:02:35,PRPO,B,7.21,300,CPGO,,100467,Margin,Q210504010003,
10:02:35,PRPO,B,7.21,300,CPGO,,100467,Margin,Q210504010003,
10:03:05,PRPO,SS,7.1503,295,CPGO,,100467,Short,Q210504010149,
10:03:05,PRPO,SS,7.1503,100,CPGO,,100467,Short,Q210504010149,
10:03:05,PRPO,SS,7.1503,5,CPGO,,100467,Short,Q210504010149,
10:03:05,PRPO,SS,7.15,600,CPGO,,100467,Short,Q210504010149,
10:04:36,BTX,SS,54.5002,100,CPGO,,100467,Short,Q210504010389,
10:06:32,PRPO,B,7.0697,100,CPGO,,100467,Margin,Q210504010584,
10:06:32,PRPO,B,7.07,300,CPGO,,100467,Margin,Q210504010584,
10:06:32,PRPO,B,7.0697,500,CPGO,,100467,Margin,Q210504010584,
10:06:32,PRPO,B,7.0897,100,CPGO,,100467,Margin,Q210504010584,
10:07:23,BTX,B,56.59,100,CPGO,,100467,Margin,Q210504010696,
10:07:35,COCP,SS,1.87,300,CPGO,,100467,Short,Q210504010726,
10:07:35,COCP,SS,1.8703,100,CPGO,,100467,Short,Q210504010726,
10:07:35,COCP,SS,1.8706,100,CPGO,,100467,Short,Q210504010726,
10:07:35,COCP,SS,1.87,100,CPGO,,100467,Short,Q210504010726,
10:07:35,COCP,SS,1.87,400,CPGO,,100467,Short,Q210504010726,
10:08:20,PRPO,SS,6.9803,1000,CPGO,,100467,Short,Q210504010826,
10:13:25,BLRX,SS,5.0703,980,CPGO,,100467,Short,Q210504011451,
10:13:25,BLRX,SS,5.0703,20,CPGO,,100467,Short,Q210504011451,
10:16:42,BLRX,B,5.1497,600,CPGO,,100467,Margin,Q210504011807,
10:16:42,BLRX,B,5.1497,100,CPGO,,100467,Margin,Q210504011807,
10:16:42,BLRX,B,5.1497,57,CPGO,,100467,Margin,Q210504011807,
10:16:42,BLRX,B,5.1497,100,CPGO,,100467,Margin,Q210504011807,
10:16:42,BLRX,B,5.1497,100,CPGO,,100467,Margin,Q210504011807,
10:16:42,BLRX,B,5.1497,23,CPGO,,100467,Margin,Q210504011807,
10:16:42,BLRX,B,5.1497,20,CPGO,,100467,Margin,Q210504011807,
10:17:00,COCP,B,1.9497,700,CPGO,,100467,Margin,Q210504011832,
10:17:00,COCP,B,1.95,300,CPGO,,100467,Margin,Q210504011832,
10:20:09,COCP,SS,1.96,1000,CPGO,,100467,Short,Q210504012158,
10:21:07,PRPO,B,7.2997,1000,CPGO,,100467,Margin,Q210504012236,
10:21:08,COCP,B,2.0297,1000,CPGO,,100467,Margin,Q210504012239,
10:24:42,BLRX,SS,4.65,100,CPGO,,100467,Short,Q210504012755,
10:24:42,BLRX,SS,4.6403,750,CPGO,,100467,Short,Q210504012755,
10:24:42,BLRX,SS,4.6403,150,CPGO,,100467,Short,Q210504012755,
10:25:39,PRPO,SS,6.4003,1000,CPGO,,100467,Short,Q210504012920,
