Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
09:37:10,FB,SS,347.17,1,CPGO,,100467,Short,Q210922002053,
09:49:51,AEMD,S,5.2,1,CPGO,,100467,Margin,Q210922003305,
09:52:20,UBER,S,46.4506,1,CPGO,,100467,Margin,Q210922003527,
09:45:28,SOFI,B,16.34,1,CPGO,,100467,Margin,Q210922002907,
09:41:58,SOFI,S,16.1903,1,CPGO,,100467,Margin,Q210922002605,
09:51:39,FB,B,344.3295,1,CPGO,,100467,Margin,Q210922003478,
09:35:32,POAI,B,1.12,1,CPGO,,100467,Margin,Q210922001849,
09:44:24,POAI,S,1.1,1,CPGO,,100467,Margin,Q210922002831,
09:40:46,UBER,B,45.98,1,CPGO,,100467,Margin,Q210922002479,
09:40:18,SOFI,B,16.3297,1,CPGO,,100467,Margin,Q210922002426,
09:43:11,AEMD,B,4.9994,1,CPGO,,100467,Margin,Q210922002737,
09:51:08,SOFI,S,16.3802,1,CPGO,,100467,Margin,Q210922003429,
