Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
10:51:41,OCGN,B,8.0197,3000,CPGO,,100467,Margin,Q210507011891,
10:51:41,OCGN,B,8.0197,300,CPGO,,100467,Margin,Q210507011891,
10:51:41,OCGN,B,8.0197,200,CPGO,,100467,Margin,Q210507011891,
10:51:41,OCGN,B,8.0197,100,CPGO,,100467,Margin,Q210507011891,
10:51:41,OCGN,B,8.0197,200,CPGO,,100467,Margin,Q210507011891,
10:51:41,OCGN,B,8.0197,100,CPGO,,100467,Margin,Q210507011891,
10:51:41,OCGN,B,8.0197,100,CPGO,,100467,Margin,Q210507011891,
10:51:40,OCGN,B,8.0197,1014,CPGO,,100467,Margin,Q210507011890,
10:51:40,OCGN,B,8.0197,200,CPGO,,100467,Margin,Q210507011890,
10:51:40,OCGN,B,8.0197,286,CPGO,,100467,Margin,Q210507011890,
10:51:40,OCGN,B,8.0197,400,CPGO,,100467,Margin,Q210507011890,
10:51:40,OCGN,B,8.0197,100,CPGO,,100467,Margin,Q210507011890,
15:29:11,OCGN,B,9.6597,700,CPGO,,100467,Margin,Q210507021230,
15:29:11,OCGN,B,9.6597,100,CPGO,,100467,Margin,Q210507021230,
10:51:40,OCGN,B,8.0097,1000,CPGO,,100467,Margin,Q210507011887,
15:29:11,OCGN,B,9.6597,100,CPGO,,100467,Margin,Q210507021230,
10:51:38,OCGN,B,8.0097,1000,CPGO,,100467,Margin,Q210507011886,
15:29:11,OCGN,B,9.6597,100,CPGO,,100467,Margin,Q210507021230,
10:51:26,OCGN,B,8.0197,1000,CPGO,,100467,Margin,Q210507011874,
10:51:21,OCGN,SS,8.0201,1000,CPGO,,100467,Short,Q210507011865,
09:53:23,ORGS,SS,4.9403,2829,CPGO,,100467,Short,Q210507006012,
09:53:23,ORGS,SS,4.9403,300,CPGO,,100467,Short,Q210507006012,
09:53:23,ORGS,SS,4.9403,1171,CPGO,,100467,Short,Q210507006012,
09:53:23,ORGS,SS,4.9403,100,CPGO,,100467,Short,Q210507006012,
09:53:23,ORGS,SS,4.9403,200,CPGO,,100467,Short,Q210507006012,
09:53:23,ORGS,SS,4.9403,400,CPGO,,100467,Short,Q210507006012,
10:25:09,OCGN,SS,7.86,200,CPGO,,100467,Short,Q210507009739,
10:25:09,OCGN,SS,7.86,1000,CPGO,,100467,Short,Q210507009725,
