Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
10:17:15,CLPS,B,4.6397,999,CPGO,,100467,Margin,Q210524009077,
10:17:15,CLPS,B,4.6397,1,CPGO,,100467,Margin,Q210524009077,
10:16:43,CREX,B,1.7797,1000,CPGO,,100467,Margin,Q210524009024,
09:54:35,SPCE,SS,24.3403,100,CPGO,,100467,Short,Q210524006049,
10:48:43,SBBP,SS,2.7503,800,CPGO,,100467,Short,Q210524011806,
10:48:42,SBBP,SS,2.75,200,CPGO,,100467,Short,Q210524011806,
10:48:33,SBBP,SS,2.74,300,CPGO,,100467,Short,Q210524011799,
10:48:33,SBBP,SS,2.74,700,CPGO,,100467,Short,Q210524011799,
12:45:06,CREX,B,1.7697,1000,CPGO,,100467,Margin,Q210524017046,
12:44:21,APM,SS,3.19,1000,CPGO,,100467,Short,Q210524017023,
10:02:23,UONE,SS,8.46,300,CPGO,,100467,Short,Q210524007096,
10:02:23,UONE,SS,8.46,200,CPGO,,100467,Short,Q210524007096,
09:45:41,CLPS,SS,5.1203,100,CPGO,,100467,Short,Q210524004645,
09:45:41,CLPS,SS,5.1203,200,CPGO,,100467,Short,Q210524004645,
09:45:41,CLPS,SS,5.1203,100,CPGO,,100467,Short,Q210524004645,
09:45:41,CLPS,SS,5.1203,100,CPGO,,100467,Short,Q210524004645,
10:23:36,CLPS,B,4.5097,1000,CPGO,,100467,Margin,Q210524009893,
10:23:28,SBBP,B,2.7597,700,CPGO,,100467,Margin,Q210524009884,
10:23:28,SBBP,B,2.76,300,CPGO,,100467,Margin,Q210524009884,
09:45:08,UPST,SS,159.2703,100,CPGO,,100467,Short,Q210524004553,
09:53:31,CLPS,SS,4.9803,400,CPGO,,100467,Short,Q210524005868,
09:53:31,CLPS,SS,4.98,100,CPGO,,100467,Short,Q210524005868,
10:14:58,CREX,B,1.7697,700,CPGO,,100467,Margin,Q210524008843,
10:07:26,CLPS,SS,4.7203,1000,CPGO,,100467,Short,Q210524007916,
10:14:58,CREX,B,1.77,300,CPGO,,100467,Margin,Q210524008843,
10:14:23,UONE,B,8.5297,480,CPGO,,100467,Margin,Q210524008797,
10:14:23,UONE,B,8.5197,20,CPGO,,100467,Margin,Q210524008797,
13:13:36,SPCE,B,25.0197,100,CPGO,,100467,Margin,Q210524017787,
10:21:57,CLPS,S,4.4803,600,CPGO,,100467,Margin,Q210524009699,
10:21:57,CLPS,S,4.4803,200,CPGO,,100467,Margin,Q210524009699,
10:21:57,CLPS,S,4.4803,100,CPGO,,100467,Margin,Q210524009699,
