Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
09:43:47,USEG,S,5.2503,4,CPGO,,100467,Margin,Q211005002103,
09:39:13,USEG,B,5.3688,2,CPGO,,100467,Margin,Q211005001721,
09:39:13,USEG,B,5.3697,2,CPGO,,100467,Margin,Q211005001721,
09:36:06,MARPS,B,7.9994,4,CPGO,,100467,Margin,Q211005001443,
09:47:20,AVIR,SS,42.9006,4,CPGO,,100467,Short,Q211005002336,
10:02:40,AVIR,SS,40.9005,4,CPGO,,100467,Short,Q211005003338,
09:38:23,MRK,SS,82.46,4,CPGO,,100467,Short,Q211005001658,
09:56:12,XENE,B,31.1194,4,CPGO,,100467,Margin,Q211005002850,
09:46:12,XENE,SS,30.1301,4,CPGO,,100467,Short,Q211005002273,
09:55:22,AVIR,B,42.0095,4,CPGO,,100467,Margin,Q211005002795,
11:53:39,MRK,SS,81.87,100,CPGO,,100467,Short,Q211005007078,
10:00:51,MRK,B,82.4599,4,CPGO,,100467,Margin,Q211005003236,
11:38:41,MRK,SS,82.24,1000,CPGO,,100467,Short,Q211005006540,
09:41:16,PUMP,SS,9.99,4,CPGO,,100467,Short,Q211005001889,
11:37:07,AVIR,SS,41.0206,4,CPGO,,100467,Short,Q211005006496,
10:05:44,AVIR,B,41.44,4,CPGO,,100467,Margin,Q211005003512,
09:49:03,PUMP,B,10.1095,4,CPGO,,100467,Margin,Q211005002447,
09:37:09,XENE,S,33.38,4,CPGO,,100467,Margin,Q211005001543,
09:40:59,MARPS,S,8.3405,4,CPGO,,100467,Margin,Q211005001857,
11:44:36,MRK,SS,82.04,100,CPGO,,100467,Short,Q211005006768,
11:48:14,AVIR,B,40.99,4,CPGO,,100467,Margin,Q211005006909,
11:44:23,MRK,SS,82.07,100,CPGO,,100467,Short,Q211005006762,
11:52:09,MRK,B,81.9494,100,CPGO,,100467,Margin,Q211005007030,
11:52:09,MRK,B,81.9494,100,CPGO,,100467,Margin,Q211005007030,
09:36:36,XENE,B,32.6594,4,CPGO,,100467,Margin,Q211005001485,
11:43:07,MRK,B,82.1098,1000,CPGO,,100467,Margin,Q211005006720,
11:57:03,MRK,B,81.8698,100,CPGO,,100467,Margin,Q211005007160,
