Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
10:10:24,NMRD,SS,10.9603,649,CPGO,,100467,Short,Q210506010436,
09:09:07,IFBD,B,4.52,1745,CPGO,,100467,Margin,Q210506001864,
10:10:24,NMRD,SS,10.9603,20,CPGO,,100467,Short,Q210506010436,
09:09:07,IFBD,B,4.52,50,CPGO,,100467,Margin,Q210506001864,
09:53:39,NMRD,SS,12.9003,892,CPGO,,100467,Short,Q210506007835,
10:10:24,NMRD,SS,10.9603,331,CPGO,,100467,Short,Q210506010436,
09:09:07,IFBD,B,4.52,1,CPGO,,100467,Margin,Q210506001864,
09:53:39,NMRD,SS,12.9003,8,CPGO,,100467,Short,Q210506007835,
09:09:07,IFBD,B,4.52,100,CPGO,,100467,Margin,Q210506001864,
09:53:39,NMRD,SS,12.91,100,CPGO,,100467,Short,Q210506007835,
10:10:15,MITO,B,2.24,50,CPGO,,100467,Margin,Q210506010421,
09:09:01,IFBD,B,4.51,206,CPGO,,100467,Margin,Q210506001844,
10:10:15,MITO,B,2.24,50,CPGO,,100467,Margin,Q210506010421,
09:09:01,IFBD,B,4.51,200,CPGO,,100467,Margin,Q210506001844,
09:41:05,MITO,SS,2.2703,1700,CPGO,,100467,Short,Q210506005342,
10:10:15,MITO,B,2.24,100,CPGO,,100467,Margin,Q210506010421,
09:09:00,IFBD,B,4.51,700,CPGO,,100467,Margin,Q210506001844,
10:10:15,MITO,B,2.24,116,CPGO,,100467,Margin,Q210506010421,
09:41:05,MITO,SS,2.27,300,CPGO,,100467,Short,Q210506005342,
10:10:15,MITO,B,2.24,100,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,100,CPGO,,100467,Margin,Q210506010421,
09:08:53,IFBD,B,4.51,597,CPGO,,100467,Margin,Q210506001844,
10:10:15,MITO,B,2.2397,284,CPGO,,100467,Margin,Q210506010421,
09:08:51,IFBD,B,4.51,193,CPGO,,100467,Margin,Q210506001844,
10:10:15,MITO,B,2.2397,100,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,300,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,100,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,300,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,100,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,300,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,100,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,300,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,100,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,300,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,100,CPGO,,100467,Margin,Q210506010421,
10:10:15,MITO,B,2.2397,300,CPGO,,100467,Margin,Q210506010421,
09:38:50,MITO,B,2.2997,163,CPGO,,100467,Margin,Q210506004801,
10:10:15,MITO,B,2.2397,300,CPGO,,100467,Margin,Q210506010421,
