Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid,
14:11:33,HBP,SS,6.37,200,CPGO,,100467,Short,Q210510020678,
14:11:33,HBP,SS,6.35,300,CPGO,,100467,Short,Q210510020678,
14:11:33,HBP,SS,6.36,100,CPGO,,100467,Short,Q210510020678,
14:11:33,HBP,SS,6.3603,100,CPGO,,100467,Short,Q210510020678,
14:11:33,HBP,SS,6.3603,100,CPGO,,100467,Short,Q210510020678,
14:11:33,HBP,SS,6.36,100,CPGO,,100467,Short,Q210510020678,
14:11:33,HBP,SS,6.36,100,CPGO,,100467,Short,Q210510020678,
10:45:33,PTE,SS,1.2903,4500,CPGO,,100467,Short,Q210510011695,
10:45:33,PTE,SS,1.2903,500,CPGO,,100467,Short,Q210510011695,
12:17:36,PTIX,SS,3.9303,1000,CPGO,,100467,Short,Q210510016367,
13:00:30,CUE,SS,14.9303,1000,CPGO,,100467,Short,Q210510018095,
14:10:43,PTIX,SS,3.9003,1000,CPGO,,100467,Short,Q210510020652,
14:30:30,PTIX,B,3.6597,269,CPGO,,100467,Margin,Q210510021589,
14:30:30,PTIX,B,3.6597,315,CPGO,,100467,Margin,Q210510021589,
14:30:30,PTIX,B,3.6597,141,CPGO,,100467,Margin,Q210510021589,
14:30:30,PTIX,B,3.6597,100,CPGO,,100467,Margin,Q210510021589,
14:30:30,PTIX,B,3.6597,75,CPGO,,100467,Margin,Q210510021589,
14:30:30,PTIX,B,3.6597,100,CPGO,,100467,Margin,Q210510021589,
10:43:29,PTE,B,1.3197,4100,CPGO,,100467,Margin,Q210510011562,
10:43:29,PTE,B,1.3197,900,CPGO,,100467,Margin,Q210510011562,
11:19:27,PTE,SS,1.23,3600,CPGO,,100467,Short,Q210510013613,
11:19:27,PTE,SS,1.23,37,CPGO,,100467,Short,Q210510013613,
11:19:27,PTE,SS,1.23,38,CPGO,,100467,Short,Q210510013613,
11:19:27,PTE,SS,1.23,425,CPGO,,100467,Short,Q210510013613,
12:57:11,CUE,SS,15.0603,1000,CPGO,,100467,Short,Q210510017979,
11:19:27,PTE,SS,1.23,475,CPGO,,100467,Short,Q210510013613,
11:19:27,PTE,SS,1.23,248,CPGO,,100467,Short,Q210510013613,
11:19:27,PTE,SS,1.23,1500,CPGO,,100467,Short,Q210510013613,
11:19:27,PTE,SS,1.23,31,CPGO,,100467,Short,Q210510013613,
11:19:27,PTE,SS,1.23,1600,CPGO,,100467,Short,Q210510013613,
11:19:27,PTE,SS,1.23,45,CPGO,,100467,Short,Q210510013613,
11:19:27,PTE,SS,1.23,1,CPGO,,100467,Short,Q210510013613,
11:19:27,PTE,SS,1.23,2000,CPGO,,100467,Short,Q210510013613,
07:00:20,LEDS,SS,9.08,20,NSDS,XNAS,100467,Short,T210510000557,
06:59:58,LEDS,SS,9.18,25,NSDS,XNAS,100467,Short,T210510000554,
06:59:53,LEDS,SS,9.19,15,NSDS,XNAS,100467,Short,T210510000554,
06:59:44,LEDS,SS,9.17,18,NSDS,XNAS,100467,Short,T210510000553,
06:59:44,LEDS,SS,9.17,50,NSDS,XNAS,100467,Short,T210510000553,
06:59:43,LEDS,SS,9.17,2,NSDS,XNAS,100467,Short,T210510000553,
06:59:43,LEDS,SS,9.19,50,NSDS,XNAS,100467,Short,T210510000553,
09:30:17,PTE,B,1.23,5000,CPGO,,100467,Margin,Q210510001294,
06:59:43,LEDS,SS,9.2,50,NSDS,XNAS,100467,Short,T210510000553,
